w0,w1,w2,w3,a0,a1,a2,a3,b0,b1,b2,b3,direction
564.0,384.0,4.0,384.0,0,0,0,0,1,1,0,0,3
564.0,414.0,4.0,354.0,0,0,0,0,1,1,0,0,3
564.0,464.0,4.0,304.0,0,0,0,0,0,1,0,0,3
554.0,524.0,14.0,244.0,1,0,0,0,0,1,1,0,0
164.0,524.0,404.0,244.0,1,0,0,0,0,1,1,0,0
154.0,524.0,414.0,244.0,1,0,0,0,0,1,1,0,0
134.0,524.0,434.0,244.0,0,0,0,0,0,1,1,0,0
104.0,524.0,464.0,244.0,0,0,0,0,0,1,1,0,0
34.0,514.0,534.0,254.0,0,1,0,0,0,0,1,1,1
34.0,454.0,534.0,314.0,0,1,0,0,0,0,1,1,1
34.0,304.0,534.0,464.0,0,0,0,0,0,0,1,1,1
34.0,254.0,534.0,514.0,0,0,0,0,0,0,1,1,1
34.0,214.0,534.0,554.0,0,0,0,0,0,0,1,1,1
34.0,174.0,534.0,594.0,0,0,0,0,0,0,0,1,1
44.0,4.0,524.0,764.0,0,0,0,0,1,0,0,1,2
294.0,4.0,274.0,764.0,0,0,0,0,1,0,0,1,2
524.0,4.0,44.0,764.0,0,0,0,0,1,0,0,0,2
544.0,4.0,24.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,254.0,4.0,514.0,0,0,0,0,1,1,0,0,3
564.0,384.0,4.0,384.0,0,0,0,0,0,1,0,0,3
564.0,514.0,4.0,254.0,0,0,0,0,0,1,0,0,3
564.0,554.0,4.0,214.0,0,0,0,0,0,1,0,0,3
554.0,664.0,14.0,104.0,1,0,0,0,0,1,1,0,0
164.0,664.0,404.0,104.0,0,0,0,0,0,0,1,0,0
4.0,654.0,564.0,114.0,0,0,0,0,0,0,1,1,1
14.0,464.0,554.0,304.0,0,0,1,0,1,0,1,1,2
154.0,464.0,414.0,304.0,0,0,1,0,1,0,1,1,2
304.0,464.0,264.0,304.0,0,0,1,0,1,0,1,1,2
504.0,464.0,64.0,304.0,0,0,0,0,1,0,0,1,2
564.0,474.0,4.0,294.0,1,0,0,0,1,1,0,0,3
554.0,474.0,14.0,294.0,1,0,0,0,1,1,1,0,0
424.0,474.0,144.0,294.0,1,0,0,0,1,1,1,0,0
204.0,474.0,364.0,294.0,0,0,0,0,1,1,1,0,0
74.0,474.0,494.0,294.0,0,0,0,0,1,1,1,0,0
64.0,484.0,504.0,284.0,0,0,0,1,1,1,0,0,3
54.0,764.0,514.0,4.0,0,0,0,0,0,1,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,574.0,564.0,194.0,0,0,0,0,0,0,1,1,1
4.0,444.0,564.0,324.0,0,0,0,0,0,0,0,1,1
4.0,324.0,564.0,444.0,0,0,0,0,0,0,0,1,1
14.0,294.0,554.0,474.0,0,0,1,0,1,0,0,1,2
254.0,294.0,314.0,474.0,0,0,1,0,1,0,0,1,2
284.0,294.0,284.0,474.0,0,0,1,0,1,0,0,1,2
384.0,294.0,184.0,474.0,0,0,0,0,1,0,0,0,2
564.0,304.0,4.0,464.0,0,0,0,0,1,1,0,0,3
564.0,314.0,4.0,454.0,0,0,0,0,1,1,0,0,3
564.0,444.0,4.0,324.0,0,0,0,0,1,1,0,0,3
564.0,714.0,4.0,54.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
494.0,764.0,74.0,4.0,0,0,0,0,0,1,1,0,0
194.0,764.0,374.0,4.0,0,1,0,0,0,1,1,0,0
144.0,764.0,424.0,4.0,0,0,0,0,0,1,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,1,1,1
4.0,484.0,564.0,284.0,0,0,0,0,0,0,1,1,1
14.0,84.0,554.0,684.0,0,0,1,0,1,0,0,1,2
354.0,84.0,214.0,684.0,0,0,0,0,1,0,0,0,2
384.0,84.0,184.0,684.0,0,0,0,0,1,0,0,0,2
514.0,84.0,54.0,684.0,0,0,0,0,1,0,0,0,2
524.0,84.0,44.0,684.0,0,0,0,0,1,0,0,0,2
564.0,94.0,4.0,674.0,0,0,0,0,1,1,0,0,3
564.0,144.0,4.0,624.0,0,0,0,0,1,1,0,0,3
564.0,414.0,4.0,354.0,0,0,0,0,1,1,0,0,3
554.0,584.0,14.0,184.0,1,0,0,0,0,1,1,0,0
4.0,574.0,564.0,194.0,0,0,0,0,0,0,1,1,1
4.0,524.0,564.0,244.0,0,0,0,0,0,0,1,1,1
4.0,464.0,564.0,304.0,0,0,0,0,0,0,1,1,1
14.0,394.0,554.0,374.0,0,0,1,0,1,0,1,1,2
184.0,394.0,384.0,374.0,0,0,1,0,1,0,1,1,2
394.0,394.0,174.0,374.0,0,0,1,0,1,0,1,1,2
564.0,404.0,4.0,364.0,0,0,0,0,1,1,0,1,3
554.0,474.0,14.0,294.0,1,0,0,0,1,1,1,0,0
464.0,474.0,104.0,294.0,1,0,0,0,1,1,1,0,0
214.0,394.0,354.0,374.0,0,0,0,1,0,1,0,0,3
214.0,534.0,354.0,234.0,0,0,0,1,0,1,0,0,3
204.0,764.0,364.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,0,1,1
4.0,674.0,564.0,94.0,0,0,0,0,0,0,0,1,1
4.0,544.0,564.0,224.0,0,0,0,0,0,0,0,1,1
14.0,464.0,554.0,304.0,0,0,1,0,1,0,0,0,2
264.0,464.0,304.0,304.0,0,0,1,0,1,0,0,0,2
344.0,464.0,224.0,304.0,0,0,1,0,1,0,0,0,2
374.0,464.0,194.0,304.0,0,0,1,0,1,0,0,0,2
564.0,474.0,4.0,294.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,0,1,0,0
444.0,764.0,124.0,4.0,0,0,0,0,0,0,1,0,0
354.0,764.0,214.0,4.0,0,0,0,0,0,0,1,0,0
324.0,754.0,244.0,14.0,0,1,0,0,0,0,0,1,1
324.0,534.0,244.0,234.0,0,1,0,0,0,0,0,1,1
324.0,414.0,244.0,354.0,0,1,0,0,0,0,0,1,1
324.0,204.0,244.0,564.0,0,0,0,0,0,0,0,1,1
324.0,124.0,244.0,644.0,0,0,0,0,0,0,0,1,1
334.0,4.0,234.0,764.0,0,0,0,0,1,0,0,0,2
494.0,4.0,74.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,394.0,4.0,374.0,0,0,0,0,0,1,0,0,3
554.0,534.0,14.0,234.0,1,0,0,0,0,0,1,0,0
314.0,534.0,254.0,234.0,0,0,0,0,0,0,1,0,0
184.0,544.0,384.0,224.0,0,0,0,1,0,1,0,0,3
184.0,604.0,384.0,164.0,0,0,0,1,0,1,0,0,3
174.0,764.0,394.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,0,1,1
14.0,624.0,554.0,144.0,0,0,1,0,1,0,0,0,2
314.0,624.0,254.0,144.0,0,0,1,0,1,0,0,0,2
484.0,614.0,84.0,154.0,0,1,0,0,0,0,0,1,1
484.0,234.0,84.0,534.0,0,0,0,0,0,0,0,1,1
484.0,184.0,84.0,584.0,0,0,0,0,0,0,0,1,1
474.0,154.0,94.0,614.0,1,0,0,0,0,0,1,0,0
384.0,154.0,184.0,614.0,1,0,0,0,0,0,1,0,0
254.0,154.0,314.0,614.0,0,0,0,0,0,0,1,0,0
14.0,154.0,554.0,614.0,0,0,0,0,0,0,1,0,0
4.0,144.0,564.0,624.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,0,2
384.0,4.0,184.0,764.0,0,0,0,0,1,0,0,0,2
434.0,14.0,134.0,754.0,0,0,0,1,0,1,0,0,3
434.0,134.0,134.0,634.0,0,0,0,1,0,1,0,0,3
434.0,504.0,134.0,264.0,0,0,0,1,0,1,0,0,3
434.0,564.0,134.0,204.0,0,0,0,1,0,1,0,0,3
434.0,604.0,134.0,164.0,0,0,0,1,0,1,0,0,3
434.0,674.0,134.0,94.0,0,0,0,0,0,1,0,0,3
424.0,764.0,144.0,4.0,0,0,0,0,0,0,1,0,0
364.0,764.0,204.0,4.0,0,0,0,0,0,0,1,0,0
304.0,754.0,264.0,14.0,0,1,0,0,0,0,0,1,1
304.0,684.0,264.0,84.0,0,1,0,0,0,0,0,1,1
304.0,664.0,264.0,104.0,0,1,0,0,0,0,0,1,1
304.0,514.0,264.0,254.0,0,1,0,0,0,0,0,1,1
304.0,484.0,264.0,284.0,0,1,0,0,0,0,0,1,1
314.0,4.0,254.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,424.0,4.0,344.0,0,0,0,0,0,1,0,0,3
564.0,434.0,4.0,334.0,0,0,0,0,0,1,0,0,3
564.0,634.0,4.0,134.0,0,0,0,0,0,1,0,0,3
554.0,694.0,14.0,74.0,1,0,0,0,0,0,1,0,0
204.0,694.0,364.0,74.0,1,0,0,0,0,0,1,0,0
4.0,684.0,564.0,84.0,0,0,0,0,0,0,0,1,1
4.0,314.0,564.0,454.0,0,0,0,0,0,0,0,1,1
14.0,294.0,554.0,474.0,0,0,1,0,1,0,0,0,2
124.0,294.0,444.0,474.0,0,0,1,0,1,0,0,0,2
394.0,294.0,174.0,474.0,0,0,1,0,1,0,0,0,2
414.0,294.0,154.0,474.0,0,0,1,0,1,0,0,0,2
564.0,304.0,4.0,464.0,0,0,0,0,0,1,0,0,3
564.0,364.0,4.0,404.0,0,0,0,0,0,1,0,0,3
564.0,574.0,4.0,194.0,0,0,0,0,0,1,0,0,3
564.0,664.0,4.0,104.0,0,0,0,0,0,1,0,0,3
554.0,714.0,14.0,54.0,1,0,0,0,0,0,1,0,0
74.0,714.0,494.0,54.0,0,0,0,0,0,0,1,0,0
4.0,704.0,564.0,64.0,0,0,0,0,0,0,0,1,1
4.0,654.0,564.0,114.0,0,0,0,0,0,0,0,1,1
14.0,544.0,554.0,224.0,0,0,1,0,1,0,0,0,2
424.0,544.0,144.0,224.0,0,0,1,0,1,0,0,0,2
564.0,554.0,4.0,214.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,0,1,0,0
494.0,764.0,74.0,4.0,0,0,0,0,0,0,1,0,0
244.0,764.0,324.0,4.0,0,0,0,0,0,0,1,0,0
94.0,754.0,474.0,14.0,0,1,0,0,0,0,0,1,1
94.0,684.0,474.0,84.0,0,1,0,0,0,0,0,1,1
94.0,384.0,474.0,384.0,0,0,0,0,0,0,0,1,1
94.0,264.0,474.0,504.0,0,0,0,0,0,0,0,1,1
94.0,64.0,474.0,704.0,0,0,0,0,0,0,0,1,1
104.0,4.0,464.0,764.0,0,0,0,0,1,0,0,0,2
154.0,4.0,414.0,764.0,0,0,0,0,1,0,0,0,2
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,0,2
264.0,4.0,304.0,764.0,0,0,0,0,1,0,0,0,2
524.0,4.0,44.0,764.0,0,0,0,0,1,0,0,0,2
554.0,4.0,14.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,94.0,4.0,674.0,0,0,0,0,0,1,0,0,3
564.0,144.0,4.0,624.0,0,0,0,0,0,1,0,0,3
554.0,664.0,14.0,104.0,1,0,0,0,0,0,1,0,0
294.0,664.0,274.0,104.0,1,0,0,0,0,0,1,0,0
154.0,664.0,414.0,104.0,1,0,0,0,0,0,1,0,0
114.0,664.0,454.0,104.0,1,0,0,0,0,0,1,0,0
4.0,654.0,564.0,114.0,0,0,0,0,0,0,0,1,1
4.0,564.0,564.0,204.0,0,0,0,0,0,0,0,1,1
4.0,524.0,564.0,244.0,0,0,1,0,0,0,0,1,1
14.0,524.0,554.0,244.0,0,0,1,0,1,0,0,1,2
54.0,524.0,514.0,244.0,0,0,1,0,1,0,0,0,2
84.0,524.0,484.0,244.0,0,0,1,0,1,0,0,0,2
204.0,524.0,364.0,244.0,0,0,1,0,1,0,0,0,2
274.0,524.0,294.0,244.0,0,0,1,0,1,0,0,0,2
564.0,534.0,4.0,234.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,0,1,0,0
404.0,754.0,164.0,14.0,0,1,0,0,0,0,0,1,1
404.0,564.0,164.0,204.0,0,1,0,0,0,0,0,1,1
404.0,524.0,164.0,244.0,0,1,0,0,0,0,0,1,1
404.0,314.0,164.0,454.0,0,1,0,0,0,0,0,1,1
404.0,154.0,164.0,614.0,0,0,0,0,0,0,0,1,1
404.0,54.0,164.0,714.0,0,0,0,0,0,0,0,1,1
414.0,4.0,154.0,764.0,0,0,0,0,1,0,0,0,2
514.0,4.0,54.0,764.0,0,0,0,0,1,0,0,0,2
564.0,4.0,4.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,194.0,4.0,574.0,0,0,0,0,0,1,0,0,3
554.0,244.0,14.0,524.0,1,0,0,0,0,0,1,0,0
354.0,244.0,214.0,524.0,1,0,0,0,0,0,1,0,0
124.0,244.0,444.0,524.0,0,0,0,0,0,0,1,0,0
94.0,244.0,474.0,524.0,0,0,0,0,0,0,1,0,0
4.0,234.0,564.0,534.0,0,0,0,0,0,0,0,1,1
4.0,134.0,564.0,634.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,0,2
84.0,4.0,484.0,764.0,0,0,0,0,1,0,0,0,2
284.0,4.0,284.0,764.0,0,0,0,0,1,0,0,0,2
484.0,14.0,84.0,754.0,0,0,0,1,0,1,0,0,3
484.0,104.0,84.0,664.0,0,0,0,1,0,1,0,0,3
484.0,274.0,84.0,494.0,0,0,0,1,0,1,0,0,3
484.0,464.0,84.0,304.0,0,0,0,1,0,1,0,0,3
484.0,524.0,84.0,244.0,0,0,0,1,0,1,0,0,3
484.0,544.0,84.0,224.0,0,0,0,1,0,1,0,0,3
484.0,624.0,84.0,144.0,0,0,0,0,0,1,0,0,3
474.0,764.0,94.0,4.0,0,0,0,0,0,0,1,0,0
414.0,754.0,154.0,14.0,0,1,0,0,0,0,1,1,1
414.0,474.0,154.0,294.0,0,1,0,0,0,0,0,1,1
414.0,324.0,154.0,444.0,0,0,0,0,0,0,0,1,1
414.0,94.0,154.0,674.0,0,0,0,0,0,0,0,1,1
414.0,4.0,154.0,764.0,0,0,0,0,0,0,0,1,1
424.0,4.0,144.0,764.0,0,0,0,0,1,0,0,0,2
544.0,4.0,24.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,294.0,4.0,474.0,0,0,0,0,0,1,0,0,3
554.0,364.0,14.0,404.0,1,0,0,0,0,0,1,0,0
444.0,364.0,124.0,404.0,1,0,0,0,0,0,1,0,0
284.0,364.0,284.0,404.0,1,0,0,0,0,0,1,0,0
234.0,364.0,334.0,404.0,0,0,0,0,0,0,1,0,0
4.0,354.0,564.0,414.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,0,2
214.0,4.0,354.0,764.0,0,0,0,0,1,0,0,0,2
454.0,4.0,114.0,764.0,0,0,0,0,1,0,0,0,2
474.0,14.0,94.0,754.0,0,0,0,1,0,1,0,0,3
474.0,234.0,94.0,534.0,0,0,0,1,0,1,0,0,3
474.0,384.0,94.0,384.0,0,0,0,1,0,1,0,0,3
474.0,644.0,94.0,124.0,0,0,0,0,0,1,0,0,3
464.0,764.0,104.0,4.0,0,0,0,0,0,0,1,0,0
314.0,754.0,254.0,14.0,0,1,0,0,0,0,1,1,1
314.0,604.0,254.0,164.0,0,1,0,0,0,0,0,1,1
324.0,4.0,244.0,764.0,0,0,0,0,1,0,0,0,2
494.0,4.0,74.0,764.0,0,0,0,1,1,0,0,0,2
494.0,14.0,74.0,754.0,0,0,0,1,1,1,0,0,3
494.0,104.0,74.0,664.0,0,0,0,1,0,1,0,0,3
494.0,294.0,74.0,474.0,0,0,0,1,0,1,0,0,3
494.0,384.0,74.0,384.0,0,0,0,1,0,1,0,0,3
484.0,764.0,84.0,4.0,0,0,0,0,0,0,1,0,0
224.0,754.0,344.0,14.0,0,1,0,0,0,0,0,1,1
224.0,744.0,344.0,24.0,0,1,0,0,0,0,0,1,1
224.0,694.0,344.0,74.0,0,1,0,0,0,0,0,1,1
224.0,674.0,344.0,94.0,0,1,0,0,0,0,0,1,1
224.0,554.0,344.0,214.0,0,1,0,0,0,0,0,1,1
224.0,504.0,344.0,264.0,0,1,0,0,0,0,0,1,1
214.0,374.0,354.0,394.0,1,0,0,0,0,0,1,0,0
4.0,364.0,564.0,404.0,0,0,0,0,0,0,0,1,1
14.0,334.0,554.0,434.0,0,0,1,0,1,0,0,1,2
264.0,344.0,304.0,424.0,0,0,0,1,1,1,0,0,3
264.0,464.0,304.0,304.0,0,0,0,1,0,1,0,0,3
254.0,764.0,314.0,4.0,0,0,0,0,0,0,1,0,0
84.0,764.0,484.0,4.0,0,0,0,0,0,0,1,0,0
74.0,754.0,494.0,14.0,0,1,0,0,0,0,1,1,1
74.0,664.0,494.0,104.0,0,1,0,0,0,0,0,1,1
74.0,614.0,494.0,154.0,0,1,0,0,0,0,0,1,1
74.0,524.0,494.0,244.0,0,1,0,0,0,0,0,1,1
74.0,314.0,494.0,454.0,0,1,0,0,0,0,0,1,1
74.0,284.0,494.0,484.0,0,1,0,0,0,0,0,1,1
74.0,194.0,494.0,574.0,0,0,0,0,0,0,0,1,1
84.0,4.0,484.0,764.0,0,0,0,0,1,0,0,0,2
124.0,4.0,444.0,764.0,0,0,0,0,1,0,0,0,2
384.0,4.0,184.0,764.0,0,0,0,0,1,0,0,0,2
404.0,4.0,164.0,764.0,0,0,0,0,1,0,0,0,2
424.0,4.0,144.0,764.0,0,0,0,0,1,0,0,0,2
434.0,14.0,134.0,754.0,0,0,0,1,0,1,0,0,3
434.0,24.0,134.0,744.0,0,0,0,1,0,1,0,0,3
434.0,124.0,134.0,644.0,0,0,0,1,0,1,0,0,3
434.0,164.0,134.0,604.0,0,0,0,1,0,1,0,0,3
424.0,594.0,144.0,174.0,1,0,0,0,0,0,1,0,0
394.0,594.0,174.0,174.0,1,0,0,0,0,0,1,0,0
354.0,594.0,214.0,174.0,1,0,0,0,0,0,1,0,0
244.0,594.0,324.0,174.0,0,0,0,0,0,0,1,0,0
4.0,584.0,564.0,184.0,0,0,0,0,0,0,0,1,1
4.0,514.0,564.0,254.0,0,0,0,0,0,0,0,1,1
4.0,384.0,564.0,384.0,0,0,0,0,0,0,0,1,1
14.0,254.0,554.0,514.0,0,0,1,0,1,0,0,0,2
284.0,254.0,284.0,514.0,0,0,1,0,1,0,0,0,2
354.0,264.0,214.0,504.0,0,0,0,1,0,1,0,0,3
344.0,764.0,224.0,4.0,0,0,0,0,0,0,1,0,0
164.0,764.0,404.0,4.0,0,0,0,0,0,0,1,0,0
4.0,754.0,564.0,14.0,0,0,0,0,0,0,0,1,1
4.0,714.0,564.0,54.0,0,0,0,0,0,0,0,1,1
4.0,594.0,564.0,174.0,0,0,0,0,0,0,0,1,1
4.0,534.0,564.0,234.0,0,0,0,0,0,0,0,1,1
4.0,364.0,564.0,404.0,0,0,0,0,0,0,0,1,1
4.0,274.0,564.0,494.0,0,0,0,0,0,0,0,1,1
4.0,244.0,564.0,524.0,0,0,0,0,0,0,0,1,1
14.0,104.0,554.0,664.0,0,0,1,0,1,0,0,0,2
124.0,104.0,444.0,664.0,0,0,1,0,1,0,0,0,2
324.0,104.0,244.0,664.0,0,0,1,0,1,0,0,0,2
484.0,104.0,84.0,664.0,0,0,0,0,1,0,0,0,2
494.0,114.0,74.0,654.0,0,0,0,1,0,1,0,0,3
494.0,214.0,74.0,554.0,0,0,0,1,0,1,0,0,3
494.0,314.0,74.0,454.0,0,0,0,1,0,1,0,0,3
484.0,764.0,84.0,4.0,0,0,0,0,0,0,1,0,0
374.0,754.0,194.0,14.0,0,1,0,0,0,0,1,1,1
374.0,524.0,194.0,244.0,0,1,0,0,0,0,0,1,1
364.0,154.0,204.0,614.0,1,0,0,0,0,0,1,0,0
34.0,154.0,534.0,614.0,0,0,0,0,0,0,1,0,0
4.0,144.0,564.0,624.0,0,0,0,0,0,0,0,1,1
4.0,34.0,564.0,734.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
274.0,4.0,294.0,764.0,0,0,0,0,1,0,0,0,2
314.0,14.0,254.0,754.0,0,0,0,1,1,1,0,0,3
314.0,94.0,254.0,674.0,0,0,0,1,0,1,0,0,3
314.0,174.0,254.0,594.0,0,0,0,0,0,1,0,0,3
314.0,194.0,254.0,574.0,0,0,0,0,0,1,0,0,3
314.0,234.0,254.0,534.0,0,0,0,0,0,1,0,0,3
314.0,434.0,254.0,334.0,0,0,0,0,0,1,0,0,3
324.0,444.0,244.0,324.0,0,0,1,0,1,0,0,0,2
364.0,444.0,204.0,324.0,0,0,1,0,1,0,0,0,2
564.0,454.0,4.0,314.0,0,0,0,0,0,1,0,0,3
564.0,664.0,4.0,104.0,0,0,0,0,0,1,0,0,3
554.0,764.0,14.0,4.0,0,0,0,0,0,1,1,0,0
534.0,764.0,34.0,4.0,0,0,0,0,0,1,1,0,0
314.0,764.0,254.0,4.0,0,0,0,0,0,0,1,0,0
244.0,764.0,324.0,4.0,0,0,0,0,0,0,1,0,0
204.0,764.0,364.0,4.0,0,0,0,0,0,0,1,0,0
104.0,754.0,464.0,14.0,0,1,0,0,0,0,0,1,1
104.0,624.0,464.0,144.0,0,1,0,0,0,0,0,1,1
104.0,614.0,464.0,154.0,0,1,0,0,0,0,0,1,1
104.0,574.0,464.0,194.0,0,1,0,0,0,0,0,1,1
104.0,544.0,464.0,224.0,0,1,0,0,0,0,0,1,1
104.0,534.0,464.0,234.0,0,1,0,0,0,0,0,1,1
104.0,364.0,464.0,404.0,0,1,0,0,0,0,0,1,1
104.0,254.0,464.0,514.0,0,1,0,0,0,0,0,1,1
104.0,144.0,464.0,624.0,0,0,0,0,0,0,0,1,1
104.0,4.0,464.0,764.0,0,0,0,0,0,0,0,1,1
114.0,4.0,454.0,764.0,0,0,0,0,1,0,0,0,2
254.0,4.0,314.0,764.0,0,0,0,0,1,0,0,0,2
454.0,4.0,114.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
554.0,264.0,14.0,504.0,1,0,0,0,0,1,1,0,0
524.0,264.0,44.0,504.0,1,0,0,0,0,1,1,0,0
454.0,264.0,114.0,504.0,1,0,0,0,0,0,1,0,0
364.0,264.0,204.0,504.0,1,0,0,0,0,0,1,0,0
294.0,264.0,274.0,504.0,1,0,0,0,0,0,1,0,0
104.0,264.0,464.0,504.0,1,0,0,0,0,0,1,0,0
14.0,264.0,554.0,504.0,0,0,0,0,0,0,1,0,0
4.0,254.0,564.0,514.0,0,0,0,0,0,0,0,1,1
4.0,64.0,564.0,704.0,0,0,0,0,0,0,0,1,1
14.0,4.0,554.0,764.0,0,0,0,0,1,0,0,1,2
334.0,4.0,234.0,764.0,0,0,0,0,1,0,0,0,2
484.0,14.0,84.0,754.0,0,0,0,1,0,1,0,0,3
484.0,84.0,84.0,684.0,0,0,0,1,0,1,0,0,3
484.0,414.0,84.0,354.0,0,0,0,1,0,1,0,0,3
484.0,704.0,84.0,64.0,0,0,0,0,0,1,0,0,3
484.0,724.0,84.0,44.0,0,0,0,0,0,1,0,0,3
474.0,764.0,94.0,4.0,0,0,0,0,0,0,1,0,0
464.0,764.0,104.0,4.0,0,0,0,0,0,0,1,0,0
224.0,754.0,344.0,14.0,0,1,0,0,0,0,1,1,1
224.0,744.0,344.0,24.0,0,1,0,0,0,0,1,1,1
224.0,654.0,344.0,114.0,0,1,0,0,0,0,0,1,1
224.0,414.0,344.0,354.0,0,1,0,0,0,0,0,1,1
224.0,394.0,344.0,374.0,0,1,0,0,0,0,0,1,1
224.0,124.0,344.0,644.0,0,1,0,0,0,0,0,1,1
224.0,114.0,344.0,654.0,0,0,0,0,0,0,0,1,1
234.0,4.0,334.0,764.0,0,0,0,0,1,0,0,0,2
344.0,4.0,224.0,764.0,0,0,0,0,1,0,0,0,2
354.0,4.0,214.0,764.0,0,0,0,0,1,0,0,0,2
484.0,4.0,84.0,764.0,0,0,0,0,1,0,0,0,2
564.0,4.0,4.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,1,1,0,0,3
564.0,44.0,4.0,724.0,0,0,0,0,1,1,0,0,3
554.0,654.0,14.0,114.0,1,0,0,0,0,0,1,0,0
504.0,654.0,64.0,114.0,1,0,0,0,0,0,1,0,0
484.0,654.0,84.0,114.0,1,0,0,0,0,0,1,0,0
474.0,654.0,94.0,114.0,1,0,0,0,0,0,1,0,0
44.0,644.0,524.0,124.0,0,1,0,0,0,0,0,1,1
44.0,224.0,524.0,544.0,0,0,0,0,0,0,0,1,1
54.0,4.0,514.0,764.0,0,0,0,0,1,0,0,0,2
224.0,4.0,344.0,764.0,0,0,0,0,1,0,0,0,2
264.0,4.0,304.0,764.0,0,0,0,0,1,0,0,0,2
564.0,14.0,4.0,754.0,0,0,0,0,0,1,0,0,3
564.0,104.0,4.0,664.0,0,0,0,0,0,1,0,0,3
564.0,144.0,4.0,624.0,0,0,0,0,0,1,0,0,3
564.0,194.0,4.0,574.0,0,0,0,0,0,1,0,0,3
554.0,744.0,14.0,24.0,1,0,0,0,0,0,1,0,0
544.0,744.0,24.0,24.0,1,0,0,0,0,0,1,0,0
314.0,744.0,254.0,24.0,1,0,0,0,0,0,1,0,0
4.0,734.0,564.0,34.0,0,0,0,0,0,0,0,1,1
4.0,714.0,564.0,54.0,0,0,0,0,0,0,0,1,1
4.0,454.0,564.0,314.0,0,0,0,0,0,0,0,1,1
4.0,174.0,564.0,594.0,0,0,0,0,0,0,0,1,1
14.0,114.0,554.0,654.0,0,0,1,0,1,0,0,0,2
124.0,114.0,444.0,654.0,0,0,1,0,1,0,0,0,2
294.0,114.0,274.0,654.0,0,0,1,0,1,0,0,0,2
454.0,114.0,114.0,654.0,0,0,1,0,1,0,0,0,2
564.0,124.0,4.0,644.0,0,0,0,0,0,1,0,0,3
564.0,184.0,4.0,584.0,0,0,0,0,0,1,0,0,3
564.0,254.0,4.0,514.0,0,0,0,0,0,1,0,0,3
564.0,334.0,4.0,434.0,0,0,0,0,0,1,0,0,3
554.0,634.0,14.0,134.0,1,0,0,0,0,0,1,0,0
414.0,634.0,154.0,134.0,1,0,0,0,0,0,1,0,0
304.0,634.0,264.0,134.0,1,0,0,0,0,0,1,0,0
4.0,624.0,564.0,144.0,0,0,0,0,0,0,0,1,1
14.0,384.0,554.0,384.0,0,0,1,0,1,0,0,1,2
34.0,384.0,534.0,384.0,0,0,1,0,1,0,0,1,2
334.0,384.0,234.0,384.0,0,0,1,0,1,0,0,0,2
424.0,384.0,144.0,384.0,0,0,0,0,1,0,0,0,2
434.0,384.0,134.0,384.0,0,0,0,0,1,0,0,0,2
454.0,374.0,114.0,394.0,0,1,0,0,0,0,0,1,1
454.0,364.0,114.0,404.0,0,1,0,0,0,0,0,1,1
454.0,324.0,114.0,444.0,0,0,0,0,0,0,0,1,1
444.0,314.0,124.0,454.0,1,0,0,0,0,0,1,1,0
394.0,314.0,174.0,454.0,1,0,0,0,0,0,1,1,0
364.0,314.0,204.0,454.0,1,0,0,0,0,0,1,1,0
134.0,314.0,434.0,454.0,0,0,0,0,0,0,1,0,0
